D# 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
D# 6,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,1
D# 6,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,10,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,0,2,8,0,5,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
D# 6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,1
D# 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1
E 6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E 6,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
E 6,3,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
E 6,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
E 6,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
E 6,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
E 6,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
E 6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
E 6,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0
E 6,0,8,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
E 6,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0
E 6,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,0,0
E 6,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0
E 6,0,0,0,6,0,1,8,0,0,0,0,0,0,0,0,0,0
E 6,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0
E 6,0,0,0,9,0,0,4,2,0,0,0,0,0,0,0,0,0
E 6,0,0,0,4,0,1,8,2,0,0,0,0,0,0,0,0,0
E 6,0,0,0,8,0,1,4,2,0,0,0,0,0,0,0,0,0
E 6,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,0
E 6,0,0,0,0,0,1,8,2,4,0,0,0,0,0,0,0,0
E 6,0,0,0,0,0,0,8,2,5,0,0,0,0,0,0,0,0
E 6,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,0,0
E 6,0,0,0,0,0,0,0,2,5,0,8,0,0,0,0,0,0
E 6,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0
E 6,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0
E 6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0
E 6,0,0,0,0,0,0,0,0,5,0,8,0,2,0,0,0,0
E 6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0
E 6,0,0,0,0,0,0,0,0,4,0,10,0,1,0,0,0,0
E 6,0,0,0,0,0,0,0,0,1,0,8,4,2,0,0,0,0
E 6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0
E 6,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0
E 6,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0
E 6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0
E 6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0
E 6,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,10,0
E 6,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,5,0
E 6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
E 6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0
E 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
F 6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F 6,4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
F 6,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F 6,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F 6,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,3,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
F 6,4,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,0,8,0,4,0,1,0,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
F 6,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
F 6,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
F 6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
F 6,0,0,8,0,6,0,1,0,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
F 6,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0
F 6,0,0,0,0,6,0,1,8,0,0,0,0,0,0,0,0,0
F 6,0,0,0,0,9,0,0,4,2,0,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
F 6,0,0,0,0,4,0,1,8,2,0,0,0,0,0,0,0,0
F 6,0,0,0,0,8,0,1,4,2,0,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0
F 6,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
F 6,0,0,0,0,0,0,1,8,2,4,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0
F 6,0,0,0,0,0,0,0,0,0,4,0,8,0,1,0,0,0
F 6,0,0,0,0,0,0,0,8,2,5,0,0,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0
F 6,0,0,0,0,0,0,0,0,2,5,0,8,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0
F 6,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0
F 6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,8
F 6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1
F 6,0,0,0,0,0,0,0,0,0,5,0,8,0,2,0,0,0
F 6,0,0,0,0,0,0,0,0,0,4,0,10,0,1,0,0,0
F 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
F 6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5
F 6,0,0,0,0,0,0,0,0,0,1,0,8,4,2,0,0,0
F 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
F 6,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0
F 6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0
F 6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8
F 6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4
F 6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,10
F 6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,5
F 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
F 6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13
F 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
F# 6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F# 6,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
F# 6,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0
F# 6,0,0,3,8,0,4,0,0,0,0,0,0,0,0,0,0,0
F# 6,0,4,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0
F# 6,0,0,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0
F# 6,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0
F# 6,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0
F# 6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
F# 6,0,0,0,8,0,6,0,1,0,0,0,0,0,0,0,0,0
F# 6,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0
F# 6,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0
F# 6,0,0,0,0,0,6,0,1,8,0,0,0,0,0,0,0,0
F# 6,0,0,0,0,0,9,0,0,4,2,0,0,0,0,0,0,0
F# 6,0,0,0,0,0,4,0,1,8,2,0,0,0,0,0,0,0
F# 6,0,0,0,0,0,8,0,1,4,2,0,0,0,0,0,0,0
F# 6,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0
F# 6,0,0,0,0,0,0,0,1,8,2,4,0,0,0,0,0,0
F# 6,0,0,0,0,0,0,0,0,8,2,5,0,0,0,0,0,0
F# 6,0,0,0,0,0,0,0,0,0,2,5,0,8,0,0,0,0
F# 6,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0
F# 6,0,0,0,0,0,0,0,0,0,0,5,0,8,0,2,0,0
F# 6,0,0,0,0,0,0,0,0,0,0,4,0,10,0,1,0,0
F# 6,0,0,0,0,0,0,0,0,0,0,1,0,8,4,2,0,0
F# 6,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0
F# 6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0
G 6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G 6,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
G 6,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
G 6,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
G 6,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
G 6,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,2,8,0,4,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,1,8,0,2,0,0,0,0,0,0,0,0,0,0
G 6,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0
G 6,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0
G 6,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,3,8,0,4,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0
G 6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
G 6,0,0,4,1,0,0,10,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,2,8,0,5,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0
G 6,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0
G 6,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0
G 6,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,0,0,0,8,0,0,4,2,0,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
G 6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
G 6,0,0,0,0,0,0,1,0,0,8,2,0,0,0,0,0,0
G 6,0,0,0,0,8,0,6,0,1,0,0,0,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0
G 6,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0
G 6,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,8,2,4,0,0,0,0,0
G 6,0,0,0,0,0,0,6,0,1,8,0,0,0,0,0,0,0
G 6,0,0,0,0,0,0,9,0,0,4,2,0,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,2,1,0,8,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,2,4,0,8,0,0,0
G 6,0,0,0,0,0,0,4,0,1,8,2,0,0,0,0,0,0
G 6,0,0,0,0,0,0,8,0,1,4,2,0,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0
G 6,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0
G 6,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,2,0
G 6,0,0,0,0,0,0,0,0,1,8,2,4,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0
G 6,0,0,0,0,0,0,0,0,0,8,2,5,0,0,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0
G 6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8
G 6,0,0,0,0,0,0,0,0,0,0,2,5,0,8,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
G 6,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0
G 6,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,2,0
G 6,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,1,0
G 6,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,2,0
G 6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0
G 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8
G# 6,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G# 6,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G# 6,5,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0
G# 6,4,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
G# 6,1,0,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0
G# 6,0,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,4,1,0,0,8,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,0,3,8,0,4,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,0,0,8,0,4,0,1,0,0,0,0,0,0,0
G# 6,0,0,0,4,1,0,0,10,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0
G# 6,0,0,0,0,2,8,0,5,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,4,0,1,8,0,0,0,0,0,0
G# 6,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,8,0,1,4,0,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
G# 6,0,0,0,0,0,8,0,6,0,1,0,0,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,0,0,1,8,0,4,0,0,0,0
G# 6,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0
G# 6,0,0,0,0,0,0,0,6,0,1,8,0,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,9,0,0,4,2,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0
G# 6,0,0,0,0,0,0,0,4,0,1,8,2,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,8,0,1,4,2,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0
G# 6,0,0,0,0,0,0,0,0,0,1,8,2,4,0,0,0,0
G# 6,0,0,0,0,0,0,0,0,0,0,8,2,5,0,0,0,0
G# 6,0,0,0,0,0,0,0,0,0,0,0,2,5,0,8,0,0
G# 6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0
G# 6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,2
G# 6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,1
G# 6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,2
G# 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3
A m6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A m6,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A m6,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A m6,0,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
A m6,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
A m6,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A m6,0,5,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
A m6,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
A m6,0,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0
A m6,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0
A m6,0,1,8,0,4,2,0,0,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0
A m6,0,0,8,0,5,2,0,0,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0
A m6,0,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0
A m6,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0
A m6,0,0,0,0,5,2,8,0,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0
A m6,0,0,0,0,5,2,0,0,8,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
A m6,0,0,0,0,1,2,8,4,0,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0
A m6,0,0,0,0,0,0,8,4,0,0,1,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
A m6,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0
A m6,0,0,0,0,0,2,8,4,1,0,0,0,0,0,0,0,0
A m6,0,0,0,0,1,0,0,4,10,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
A m6,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0
A m6,0,0,0,0,0,0,0,4,0,0,1,8,0,0,0,0,0
A m6,0,0,0,0,0,2,0,4,9,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,8,0,1,4,0,0,0,0,0
A m6,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0
A m6,0,0,0,0,0,0,8,4,2,0,1,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0
A m6,0,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,8,0,4,0,0,0
A m6,0,0,0,0,0,0,0,4,9,0,0,2,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,8,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,8,0,0
A m6,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0
A m6,0,0,0,0,0,0,0,4,2,0,1,8,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0
A m6,0,0,0,0,0,0,0,4,0,0,1,10,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,8,0,1,6,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1
A m6,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,10,0,4,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,1,6,0,0,8,0,0
A m6,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0
A m6,0,0,0,0,0,0,0,0,0,0,0,2,0,5,8,0,0
A m6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,0
A m6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,1
A# m6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A# m6,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A# m6,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
A# m6,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A# m6,4,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
A# m6,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
A# m6,0,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0
A# m6,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
A# m6,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0
A# m6,0,0,5,8,0,0,2,0,0,0,0,0,0,0,0,0,0
A# m6,0,0,0,8,0,4,2,0,0,0,0,0,0,0,0,0,0
A# m6,0,0,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0
A# m6,0,0,1,8,0,4,2,0,0,0,0,0,0,0,0,0,0
A# m6,0,0,0,0,2,0,0,8,4,0,0,0,0,0,0,0,0
A# m6,0,0,0,8,0,5,2,0,0,0,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,0,2,8,4,0,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,5,2,8,0,0,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,0,0,8,4,2,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,5,2,0,0,8,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,1,2,8,4,0,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,4,2,0,0,8,0,0,0,0
A# m6,0,0,0,0,0,0,2,8,4,1,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,1,0,0,4,10,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0
A# m6,0,0,0,0,0,0,2,0,4,9,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0
A# m6,0,0,0,0,0,0,0,8,4,2,0,1,0,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0
A# m6,0,0,0,0,0,0,0,0,4,9,0,0,2,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0
A# m6,0,0,0,0,0,0,0,0,4,2,0,1,8,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,2
A# m6,0,0,0,0,0,0,0,0,4,0,0,1,10,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,0,8,0,1,6,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2
A# m6,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,1,10,0,4,0,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,8,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,8,0
A# m6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2
